169,69,USA
175,90,USA
175,90,USA
175,90,USA
175,90,USA
172,80,USA
185,121,USA
180,76,USA
170,70,USA
164,79,USA
175,118,USA
178,86,USA
178,86,USA
166,134,USA
180,84,USA
169,81,USA
185,63,USA
164,69,USA
178,72,USA
171,76,USA
167,108,USA
163,67,USA
170,99,USA
187,84,USA
187,84,USA
179,76,USA
179,90,USA
172,123,USA
183,66,USA
176,66,USA
176,66,USA
176,66,USA
191,83,USA
191,83,USA
191,83,USA
166,117,USA
166,117,USA
176,66,USA
170,68,USA
170,68,USA
175,76,USA
175,76,USA
169,55,USA
169,55,USA
164,56,USA
165,50,USA
165,50,USA
169,72,USA
177,72,USA
186,57,USA
182,106,USA
172,96,USA
162,72,USA
184,119,USA
183,99,USA
175,68,USA
175,68,USA
175,68,USA
179,112,USA
179,112,USA
194,139,USA
182,69,USA
177,93,USA
167,75,USA
180,95,USA
171,76,USA
171,76,USA
176,102,USA
176,102,USA
172,77,USA
172,76,USA
172,73,USA
177,99,USA
177,99,USA
178,81,USA
178,81,USA
172,75,USA
171,67,USA
167,83,USA
183,90,USA
170,66,USA
170,66,USA
170,66,USA
180,78,USA
183,91,USA
180,79,USA
175,57,USA
169,79,USA
183,120,USA
182,84,USA
184,80,USA
174,85,USA
179,66,USA
179,66,USA
195,124,USA
195,124,USA
169,89,USA
169,89,USA
169,89,USA
175,78,USA
186,86,USA
167,74,USA
166,93,USA
180,77,USA
186,96,USA
187,93,USA
187,93,USA
180,82,USA
183,106,USA
183,106,USA
183,106,USA
183,106,USA
183,106,USA
183,106,USA
184,104,USA
188,92,USA
169,72,USA
169,72,USA
188,75,USA
170,53,USA
170,53,USA
173,90,USA
173,90,USA
173,83,USA
173,83,USA
176,68,USA
173,109,USA
187,90,USA
175,70,USA
177,60,USA
177,60,USA
178,84,USA
178,84,USA
182,92,USA
182,92,USA
185,120,USA
181,86,USA
175,82,USA
189,71,USA
182,129,USA
182,129,USA
171,100,USA
174,83,USA
174,78,USA
176,71,USA
172,86,USA
175,104,USA
175,78,USA
